feature_id,category,feature
966,actors,Bentley Mitchum
967,actors,Bernadette Peters
968,actors,Bernard Archard
969,actors,Bernard Bresslaw
970,actors,Bernard Cribbins
971,actors,Bernard Farcy
972,actors,Bernard Fresson
973,actors,Bernard Hill
974,actors,Bernard Lee
975,actors,Bernard Miles
976,actors,Bernardine Dohrn
977,actors,Bernie Casey
978,actors,Bernie Coulson
979,actors,Bernie Mac
980,actors,Bert Lahr
981,actors,Bert Remsen
982,actors,Bert Wheeler
983,actors,Berton Churchill
984,actors,Bess Armstrong
985,actors,Bessie Love
986,actors,Beth Grant
987,actors,Bethany Whitmore
988,actors,Betsy Baker
989,actors,Betsy Blair
990,actors,Betsy Brandt
991,actors,Betsy Brantley
992,actors,Betsy Palmer
993,actors,Betsy Russell
994,actors,Bette Davis
995,actors,Bette Midler
996,actors,Betty Bronson
997,actors,Betty Buckley
998,actors,Betty Field
999,actors,Betty Garrett
1000,actors,Betty Grable
1001,actors,Betty Hutton
1002,actors,Betty Kaye
1003,actors,Betty Lynn
1004,actors,Betty Thomas
1005,actors,Betty White
1006,actors,Beulah Bondi
1007,actors,Beverley Mitchell
1008,actors,Beverly D'Angelo
1009,actors,Beverly Garland
1010,actors,Beverly Todd
1011,actors,Beyoncé
1012,actors,Beyoncé Knowles
1013,actors,Bianca Hunter
1014,actors,Bianca Lawson
1015,actors,Bianca Santos
1016,actors,Bibi Andersson
1017,actors,Bibi Besch
1018,actors,Big Bad Voodoo Daddy
1019,actors,Big Boi
1020,actors,Big Brother and the Holding Company
1021,actors,Big Daddy Kane
1022,actors,Bijou Phillips
1023,actors,Bill Ayers
1024,actors,Bill Bailey
1025,actors,Bill Barretta
1026,actors,Bill Bellamy
1027,actors,Bill Bixby
1028,actors,Bill Burr
1029,actors,Bill Byrge
1030,actors,Bill Camp
1031,actors,Bill Cobbs
1032,actors,Bill Cosby
1033,actors,Bill Cunningham (American photographer)
1034,actors,Bill Duke
1035,actors,Bill Fagerbakke
1036,actors,Bill Farmer
1037,actors,Bill Goldberg
1038,actors,Bill Goodwin
1039,actors,Bill Hader
1040,actors,Bill Hunter (actor)
1041,actors,Bill Irwin
1042,actors,Bill Johnson (film and television actor)
1043,actors,Bill Kerr
1044,actors,Bill Macy
1045,actors,Bill Maher
1046,actors,Bill Mauldin
1047,actors,Bill McKinney
1048,actors,Bill Melendez
1049,actors,Bill Milner
1050,actors,Bill Moseley
1051,actors,Bill Mumy
1052,actors,Bill Murray
1053,actors,Bill Nighy
1054,actors,Bill Nunn
1055,actors,Bill Nye
1056,actors,Bill Oberst Jr.
1057,actors,Bill Paterson (actor)
1058,actors,Bill Paxton
1059,actors,Bill Plympton
1060,actors,Bill Pullman
1061,actors,Bill Raymond
1062,actors,Bill Sage
1063,actors,Bill Skarsgård
1064,actors,Bill Thompson (voice actor)
1065,actors,Bill Travers
1066,actors,Bill Williams (actor)
1067,actors,Bill Wyman
1068,actors,Billie Burke
1069,actors,Billie Mae Richards
1070,actors,Billie Piper
1071,actors,Billie Whitelaw
1072,actors,Billy Aaron Brown
1073,actors,Billy Barty
1074,actors,Billy Bletcher
1075,actors,Billy Bob Thornton
1076,actors,Billy Boyd (actor)
1077,actors,Billy Burke (actor)
1078,actors,Billy Campbell
1079,actors,Billy Chapin
1080,actors,Billy Connolly
1081,actors,Billy Crawford
1082,actors,Billy Crudup
1083,actors,Billy Crystal
1084,actors,Billy Dee Williams
1085,actors,Billy Gardell
1086,actors,Billy Gilbert
1087,actors,Billy Gray (actor)
1088,actors,Billy Idol
1089,actors,Billy Joel
1090,actors,Billy Kay (actor)
1091,actors,Billy Magnussen
1092,actors,Billy Porter (Broadway performer)
1093,actors,Billy Ray Cyrus
1094,actors,Billy West
1095,actors,Billy West (voice actor)
1096,actors,Billy Wirth
1097,actors,Billy Zane
1098,actors,Bing Crosby
1099,actors,Birgit Minichmayr
1100,actors,Bitty Schram
1101,actors,Björk
1102,actors,Björn Gustafsson
1103,actors,Bjørn Floberg
1104,actors,Blair Brown
1105,actors,Blair Redford
1106,actors,Blair Underwood
1107,actors,Blake Anderson
1108,actors,Blake Foster
1109,actors,Blake Harrison
1110,actors,Blake Heron
1111,actors,Blake Lively
1112,actors,Blake McIver Ewing
1113,actors,Blanca Portillo
1114,actors,Blanchard Ryan
1115,actors,Blanche Baker
1116,actors,Blayne Weaver
1117,actors,Blaze Berdahl
1118,actors,Blythe Auffarth
1119,actors,Blythe Danner
1120,actors,Bo Derek
1121,actors,Bo Hopkins
1122,actors,Bo Svenson
1123,actors,Bob Balaban
1124,actors,Bob Clampett
1125,actors,Bob Denver
1126,actors,Bob Dishy
1127,actors,Bob Dylan
1128,actors,Bob Eubanks
1129,actors,Bob Gunton
1130,actors,Bob Hastings
1131,actors,Bob Holt (actor)
1132,actors,Bob Hope
1133,actors,Bob Hoskins
1134,actors,Bob Joles
1135,actors,Bob Marley
1136,actors,Bob Marley (comedian)
1137,actors,Bob Newhart
1138,actors,Bob Odenkirk
1139,actors,Bob Peck
1140,actors,Bob Peterson (filmmaker)
1141,actors,Bob Sapp
1142,actors,Bob Steele (actor)
1143,actors,Bob Uecker
1144,actors,Bob West
1145,actors,Bobb'e J. Thompson
1146,actors,Bobby (2006 film)
1147,actors,Bobby Brown
1148,actors,Bobby Cannavale
1149,actors,Bobby Coleman
1150,actors,Bobby Di Cicco
1151,actors,Bobby Driscoll
1152,actors,Bobby Henrey
1153,actors,Bobby Moynihan
1154,actors,Bobcat Goldthwait
1155,actors,Bodhi Elfman
1156,actors,Bokeem Woodbine
1157,actors,Bolo Yeung
1158,actors,Boman Irani
1159,actors,Bong Soo Han
1160,actors,Bonnie Bartlett
1161,actors,Bonnie Bedelia
1162,actors,Bonnie Henna
1163,actors,Bonnie Hunt
1164,actors,Booboo Stewart
1165,actors,Boris Karloff
1166,actors,Boris Kodjoe
1167,actors,Boris Leskin
1168,actors,Boris Nevzorov
1169,actors,Boris Novikov
1170,actors,Boris Shcherbakov
1171,actors,Bourvil
1172,actors,Bow Wow (rapper)
1173,actors,Boyd Gaines
1174,actors,Boyd Holbrook
1175,actors,Brad Carter
1176,actors,Brad Davis (actor)
1177,actors,Brad Dexter
1178,actors,Brad Dourif
1179,actors,Brad Garrett
1180,actors,Brad Greenquist
1181,actors,Brad Hunt (actor)
1182,actors,Brad Pitt
1183,actors,Brad Renfro
1184,actors,Brad Rowe (actor)
1185,actors,Brad Sullivan
1186,actors,Brad William Henke
1187,actors,Bradford Dillman
1188,actors,Bradley Cooper
1189,actors,Bradley Gregg
1190,actors,Bradley Pierce
1191,actors,Bradley Walsh
1192,actors,Bradley Whitford
1193,actors,Brady Corbet
1194,actors,Brandon Adams (actor)
1195,actors,Brandon Hammond
1196,actors,Brandon Hardesty
1197,actors,Brandon Hurst
1198,actors,Brandon Lee
1199,actors,Brandon Perea
1200,actors,Brandon Quintin Adams
1201,actors,Brandon Ratcliff
1202,actors,Brandon Routh
1203,actors,Brandon T. Jackson
1204,actors,Brandon deWilde
1205,actors,Brandy (singer)
1206,actors,Brandy Norwood
1207,actors,Branford Marsalis
1208,actors,Branko Đurić
1209,actors,Breckin Meyer
1210,actors,Brenda Bakke
1211,actors,Brenda Blethyn
1212,actors,Brenda Fricker
1213,actors,Brenda Vaccaro
1214,actors,Brendan Fehr
1215,actors,Brendan Fletcher
1216,actors,Brendan Fraser
1217,actors,Brendan Gleeson
1218,actors,Brendan Meyer
1219,actors,Brendan Sexton III
1220,actors,Brent Briscoe
1221,actors,Brent Butt
1222,actors,Brent Carver
1223,actors,Brent Jennings
1224,actors,Brent Poppen
1225,actors,Brent Spiner
1226,actors,Brenton Thwaites
1227,actors,Bret McKenzie
1228,actors,Brett Cullen
1229,actors,Brett Harrelson
1230,actors,Brett Kelly (actor)
1231,actors,Brian Aherne
1232,actors,Brian Backer
1233,actors,Brian Bedford
1234,actors,Brian Benben
1235,actors,Brian Blessed
1236,actors,Brian Bloom
1237,actors,Brian Bonsall
1238,actors,Brian Cox (actor)
1239,actors,Brian Deacon
1240,actors,Brian Dennehy
1241,actors,Brian Downey (actor)
1242,actors,Brian Doyle-Murray
1243,actors,Brian Flanagan
1244,actors,Brian Geraghty
1245,actors,Brian Gleeson (actor)
1246,actors,Brian Hooks
1247,actors,Brian Howe (actor)
1248,actors,Brian J. White
1249,actors,Brian Jones
1250,actors,Brian Keith
1251,actors,Brian Kerwin
1252,actors,Brian Krause
1253,actors,Brian Markinson
1254,actors,Brian McNamara
1255,actors,Brian Murray (actor)
1256,actors,Brian O'Halloran
1257,actors,Brian Oulton
1258,actors,Brian Posehn
1259,actors,Brian Tee
1260,actors,Brian Thompson
1261,actors,Brian Van Holt
1262,actors,Brian Wilson
1263,actors,Brian van Holt
1264,actors,Brianna Hildebrand
1265,actors,Brianne Davis
1266,actors,Bridey Elliott
1267,actors,Bridget Fonda
1268,actors,Bridget Moynahan
1269,actors,Bridgette Andersen
1270,actors,Bridgette Wilson
1271,actors,Brie Howard
1272,actors,Brie Larson
1273,actors,Brigitte Auber
1274,actors,Brigitte Bardot
1275,actors,Brigitte Catillon
1276,actors,Brigitte Helm
1277,actors,Brigitte Nielsen
1278,actors,Brigitte Poupart
1279,actors,Brion James
1280,actors,Brit Marling
1281,actors,Britney Spears
1282,actors,Britt Ekland
1283,actors,Britt Robertson
1284,actors,Brittany Daniel
1285,actors,Brittany Murphy
1286,actors,Brittany Snow
1287,actors,Brock Peters
1288,actors,Broderick Crawford
1289,actors,Bronagh Gallagher
1290,actors,Bronson Pinchot
1291,actors,Bronson Webb
1292,actors,Brontis Jodorowsky
1293,actors,Brooke Adams (actress)
1294,actors,Brooke Bloom
1295,actors,Brooke D'Orsay
1296,actors,Brooke Langton
1297,actors,Brooke Shields
1298,actors,Brooke Smith (actress)
1299,actors,Brooklyn Decker
1300,actors,Bruce Abbott
1301,actors,Bruce Altman
1302,actors,Bruce Bennett
1303,actors,Bruce Boxleitner
1304,actors,Bruce Bruce
1305,actors,Bruce Cabot
1306,actors,Bruce Campbell
1307,actors,Bruce Davison
1308,actors,Bruce Dern
1309,actors,Bruce Greenwood
1310,actors,Bruce Jarchow
1311,actors,Bruce Lee
1312,actors,Bruce Mahler
1313,actors,Bruce McCulloch
1314,actors,Bruce McGill
1315,actors,Bruce Payne
1316,actors,Bruce Perens
1317,actors,Bruce Ramsay
1318,actors,Bruce Reitherman
1319,actors,Bruce Willis
1320,actors,Bruno Campos
1321,actors,Bruno Ganz
1322,actors,Bruno Kirby
1323,actors,Bruno Lawrence
1324,actors,Bruno Mars
1325,actors,Bruno Schleinstein
1326,actors,Bruno Zanin
1327,actors,Bryan Batt
1328,actors,Bryan Brown
1329,actors,Bryan Cranston
1330,actors,Bryan Dick
1331,actors,Bryan Greenberg
1332,actors,Bryan Leung
1333,actors,Bryan White
1334,actors,Bryce Dallas Howard
1335,actors,Brían F. O'Byrne
1336,actors,Bubba Smith
1337,actors,Buck Henry
1338,actors,Buck Taylor
1339,actors,Bud Abbott
1340,actors,Bud Cort
1341,actors,Bud Luckey
1342,actors,Bud Spencer
1343,actors,Buddy Duress
1344,actors,Buddy Ebsen
1345,actors,Buddy Guy
1346,actors,Buddy Hackett
1347,actors,Bug Hall
1348,actors,Burgess Meredith
1349,actors,Burl Ives
1350,actors,Burn Gorman
1351,actors,Burr Steers
1352,actors,Burt Kwouk
1353,actors,Burt Lancaster
1354,actors,Burt Reynolds
1355,actors,Burt Ward
1356,actors,Burt Young
1357,actors,Busta Rhymes
1358,actors,Buster Crabbe
1359,actors,Buster Keaton
1360,actors,Butch Patrick
1361,actors,Byron Barr
1362,actors,Byron Mann
1363,actors,Byun Hee-bong
1364,actors,Béatrice Dalle
1365,actors,Bérénice Bejo
1366,actors,Bérénice Marlohe
1367,actors,C. Aubrey Smith
1368,actors,C. C. H. Pounder
1369,actors,C. Ernst Harth
1370,actors,C. Martin Croker
1371,actors,C. Thomas Howell
1372,actors,CCH Pounder
1373,actors,CJ Adams
1374,actors,Cab Calloway
1375,actors,Caitlin FitzGerald
1376,actors,Caitlin Gerard
1377,actors,Caitlyn Folley
1378,actors,Caitlyn Jenner
1379,actors,Caitriona Balfe
1380,actors,Caitríona Balfe
1381,actors,Caity Lotz
1382,actors,Caleb Landry Jones
1383,actors,Calista Flockhart
1384,actors,Callan McAuliffe
1385,actors,Callan Mulvey
1386,actors,Callum Keith Rennie
1387,actors,Callum Turner
1388,actors,Calum Worthy
1389,actors,Cam Gigandet
1390,actors,Cam'ron
1391,actors,Cameron Bancroft
1392,actors,Cameron Bright
1393,actors,Cameron Diaz
1394,actors,Cameron Douglas
1395,actors,Cameron Dye
1396,actors,Cameron Finley
1397,actors,Cameron Mitchell (actor)
1398,actors,Cameron Monaghan
1399,actors,Cameron Richardson
1400,actors,Camilla Belle
1401,actors,Camilla Sparv
1402,actors,Camille Coduri
1403,actors,Campbell Scott
1404,actors,Camryn Manheim
1405,actors,Candace Hilligoss
1406,actors,Candace Hutson
1407,actors,Candice Azzara
1408,actors,Candice Bergen
1409,actors,Candy Candido
1410,actors,Candy Clark
1411,actors,Canned Heat
1412,actors,Cantinflas
1413,actors,Capucine
1414,actors,Cara Buono
1415,actors,Cara Delevingne
1416,actors,Cara Seymour
1417,actors,Cara Williams
1418,actors,Carel Struycken
1419,actors,Caren Pistorius
1420,actors,Carey Loftin
1421,actors,Carey Lowell
1422,actors,Carey Means
1423,actors,Carey Mulligan
1424,actors,Carice van Houten
1425,actors,Carina Lau
1426,actors,Carl Anderson (singer)
1427,actors,Carl Brisson
1428,actors,Carl Gabriel Yorke
1429,actors,Carl Lumbly
1430,actors,Carl Miller (actor)
1431,actors,Carl Ottosen
1432,actors,Carl Reiner
1433,actors,Carl Weathers
1434,actors,Carla Azar
1435,actors,Carla Bruni
1436,actors,Carla Gallo
1437,actors,Carla Gugino
1438,actors,Carlin Glynn
1439,actors,Carlo Alban
1440,actors,Carlo Battisti
1441,actors,Carlo Giuffrè
1442,actors,Carlo Rota
1443,actors,Carlos Alazraqui
1444,actors,Carlos Areces
1445,actors,Carlos Jacott
1446,actors,Carlos Mencia
1447,actors,Carlos Montalban
1448,actors,Carlos Rivas (actor)
1449,actors,Carly Pope
1450,actors,Carly Schroeder
1451,actors,Carmel Myers
1452,actors,Carmen Ejogo
1453,actors,Carmen Electra
1454,actors,Carmen Lee
1455,actors,Carmen Maura
1456,actors,Carmen Miranda
1457,actors,Carol Burnett
1458,actors,Carol Channing
1459,actors,Carol Haney
1460,actors,Carol Hughes (actress)
1461,actors,Carol Kane
1462,actors,Carol Lynley
1463,actors,Carol Speed
1464,actors,Carol Wayne
1465,actors,Carole Bouquet
1466,actors,Carole Cook
1467,actors,Carole Lombard
1468,actors,Caroline Aaron
1469,actors,Caroline Dhavernas
1470,actors,Caroline Ducey
1471,actors,Caroline Goodall
1472,actors,Caroline Munro
1473,actors,Caroline Williams
1474,actors,Carolyn Farina
1475,actors,Carolyn Jones
1476,actors,Carolyn Lawrence
1477,actors,Carrie Coon
1478,actors,Carrie Fisher
1479,actors,Carrie Nye
1480,actors,Carrie Preston
1481,actors,Carrie Snodgress
1482,actors,Carrie-Anne Moss
1483,actors,Carroll Baker
1484,actors,Carroll O'Connor
1485,actors,Carrot Top
1486,actors,Carré Otis
1487,actors,Cary Elwes
1488,actors,Cary Grant
1489,actors,Cary-Hiroyuki Tagawa
1490,actors,Casey Affleck
1491,actors,Casey Siemaszko
1492,actors,Casey Wilson
1493,actors,Casper Van Dien
1494,actors,Cassandra Gava
1495,actors,Cassandra Gaviola
1496,actors,Cassandra Magrath
1497,actors,Cassidy Gifford
1498,actors,Cassidy Rae
1499,actors,Cassie Scerbo
1500,actors,Catalina Denis
1501,actors,Catalina Sandino
1502,actors,Cate Blanchett
1503,actors,Catherine Bach
1504,actors,Catherine Deneuve
1505,actors,Catherine Frot
1506,actors,Catherine Hicks
1507,actors,Catherine Keener
1508,actors,Catherine Kellner
1509,actors,Catherine Mary Stewart
1510,actors,Catherine McClements
1511,actors,Catherine McCormack
1512,actors,Catherine O'Hara
1513,actors,Catherine Oxenberg
1514,actors,Catherine Reitman
1515,actors,Catherine Schell
1516,actors,Catherine Tate
1517,actors,Catherine Zeta-Jones
1518,actors,Cathleen Nesbitt
1519,actors,Cathryn Harrison
1520,actors,Cathy Moriarty
1521,actors,Cathy Moriarty-Gentile
1522,actors,Cathy Tyson
1523,actors,Catlin Adams
1524,actors,Cec Verrell
1525,actors,Cecil Kellaway
1526,actors,Cecil Parker
1527,actors,Cecily Strong
1528,actors,Cedric Hardwicke
1529,actors,Cedric Yarbrough
1530,actors,Cedric the Entertainer
1531,actors,CeeLo Green
1532,actors,Celerino Castillo III
1533,actors,Celeste Holm
1534,actors,Celia Cruz
1535,actors,Celia Imrie
1536,actors,Celia Johnson
1537,actors,Celia Weston
1538,actors,Celine Dion
1539,actors,Cerina Vincent
1540,actors,Cesar Romero
1541,actors,Cesare Danova
1542,actors,Cha Seung-won
1543,actors,Chace Crawford
1544,actors,Chad Everett
1545,actors,Chad Faust
1546,actors,Chad Lindberg
1547,actors,Chad Michael Murray
1548,actors,Chadwick Boseman
1549,actors,Chaim Topol
1550,actors,Chalmers Johnson
1551,actors,Chanda Sharma
1552,actors,Chandler Canterbury
1553,actors,Chanel Iman
1554,actors,Chaney Kley
1555,actors,Chang Chen
1556,actors,Channing Tatum
1557,actors,Chantal Strand
1558,actors,Charisma Carpenter
1559,actors,Charlayne Woodard
1560,actors,Charlene Tilton
1561,actors,Charles Aznavour
1562,actors,Charles B. Middleton
1563,actors,Charles Baker (actor)
1564,actors,Charles Belcher (actor)
1565,actors,Charles Berling
1566,actors,Charles Bickford
1567,actors,Charles Boyer
1568,actors,Charles Bronson
1569,actors,Charles Cioffi
1570,actors,Charles Coburn
1571,actors,Charles Crumb
1572,actors,Charles Cyphers
1573,actors,Charles Dance
1574,actors,Charles Drake (actor)
1575,actors,Charles Durning
1576,actors,Charles Fleischer
1577,actors,Charles Frank
1578,actors,Charles Gray (actor)
1579,actors,Charles Grodin
1580,actors,Charles Haid
1581,actors,Charles Hallahan
1582,actors,Charles Herbert
1583,actors,Charles Judels
1584,actors,Charles K. French
1585,actors,Charles Kay
1586,actors,Charles Kimbrough
1587,actors,Charles King (musical actor)
1588,actors,Charles Korvin
1589,actors,Charles Laughton
1590,actors,Charles Martin Smith
1591,actors,Charles McGraw
1592,actors,Charles Napier (actor)
1593,actors,Charles Nelson Reilly
1594,actors,Charles Rocket
1595,actors,Charles S. Dutton
1596,actors,Charles Tyner
1597,actors,Charles Vanel
1598,actors,Charley Boorman
1599,actors,Charley Chase
1600,actors,Charley Grapewin
1601,actors,Charlie Callas
1602,actors,Charlie Chaplin
1603,actors,Charlie Cox
1604,actors,Charlie Creed-Miles
1605,actors,Charlie Day
1606,actors,Charlie Hall (actor)
1607,actors,Charlie Hunnam
1608,actors,Charlie Korsmo
1609,actors,Charlie McDermott
1610,actors,Charlie Murphy (actor)
1611,actors,Charlie Murphy (actress)
1612,actors,Charlie Schlatter
1613,actors,Charlie Sheen
1614,actors,Charlie Spradling
1615,actors,Charlie Tahan
1616,actors,Charlie Watts
1617,actors,Charlie Yeung
1618,actors,Charlize Theron
1619,actors,Charlotte Coleman
1620,actors,Charlotte Gainsbourg
1621,actors,Charlotte Greenwood
1622,actors,Charlotte Henry
1623,actors,Charlotte Kirk
1624,actors,Charlotte Le Bon
1625,actors,Charlotte Lewis
1626,actors,Charlotte Newhouse
1627,actors,Charlotte Rampling
1628,actors,Charlotte Ross
1629,actors,Charlotte Stewart
1630,actors,Charlotte Valandrey
1631,actors,Charlotte de Turckheim
1632,actors,Charlton Heston
1633,actors,Charlyne Yi
1634,actors,Charmian Carr
1635,actors,Charo
1636,actors,Chase Williamson
1637,actors,Chauncey Leopardi
1638,actors,Chaz Lamar Shepherd
1639,actors,Chazz Palminteri
1640,actors,Cheech Marin
1641,actors,Chelsea Brown
1642,actors,Chelsea Field
1643,actors,Chelsea Handler
1644,actors,Chelsea Noble
1645,actors,Chen Kun
1646,actors,Chen Zhihui
1647,actors,Cheng Pei-pei
1648,actors,Cher
1649,actors,Cheri Oteri
1650,actors,Cherie Currie
1651,actors,Cherie Lunghi
1652,actors,Cherry Jones
1653,actors,Cheryl Barnes
1654,actors,Cheryl Campbell
1655,actors,Cheryl Chase (actress)
1656,actors,Cheryl Dunn
1657,actors,Cheryl Hines
1658,actors,Cheryl Ladd
1659,actors,Chester Conklin
1660,actors,Chester Morris
1661,actors,Chevy Chase
1662,actors,Chi McBride
1663,actors,Chiang Sheng
1664,actors,Chiara D'Anna
1665,actors,Chiara Mastroianni
1666,actors,Chico Marx
1667,actors,Chief Dan George
1668,actors,Chieko Matsubara
1669,actors,Chill Wills
1670,actors,China Chow
1671,actors,Chishū Ryū
1672,actors,Chiwetel Ejiofor
1673,actors,Chloe Csengery
1674,actors,Chloe Levine
1675,actors,Chloe Webb
1676,actors,Chloë Grace Moretz
1677,actors,Chloë Sevigny
1678,actors,Cho Jin-woong
1679,actors,Choi Min-sik
1680,actors,Choi Siwon
1681,actors,Choi Woo-shik
1682,actors,Chow Yun-fat
1683,actors,Chris Addison
1684,actors,Chris Bauer
1685,actors,Chris Brown
1686,actors,Chris Cooper
1687,actors,Chris Diamantopoulos
1688,actors,Chris Eigeman
1689,actors,Chris Elliott
1690,actors,Chris Ellis (actor)
1691,actors,Chris Evans (actor)
1692,actors,Chris Farley
1693,actors,Chris Furrh
1694,actors,Chris Hemsworth
1695,actors,Chris Johanson
1696,actors,Chris Kattan
1697,actors,Chris Klein (actor)
1698,actors,Chris Langham
1699,actors,Chris Lowell
